type,policy_logps,reference_logps,rewards,lengths
rejected,-362.79052734375,-317.08868408203125,-4.570184230804443,-115
chosen,-30.61615753173828,-16.622379302978516,-1.3993778228759766,-4
rejected,-143.92178344726562,-89.42964172363281,-5.449214458465576,35
chosen,-115.88507080078125,-93.86618041992188,-2.2018890380859375,65
rejected,-198.05612182617188,-180.18606567382812,-1.7870056629180908,146
chosen,-571.66064453125,-528.30810546875,-4.335254192352295,-1
rejected,-290.64404296875,-246.30313110351562,-4.434091091156006,-159
chosen,-102.06729125976562,-76.09074401855469,-2.5976548194885254,-117
rejected,-141.26329040527344,-115.0682373046875,-2.6195054054260254,-102
chosen,-149.2419891357422,-96.95581817626953,-5.228617191314697,-109
rejected,-93.6173324584961,-48.85174560546875,-4.476558685302734,-140
chosen,-211.06051635742188,-123.54914855957031,-8.751136779785156,31
rejected,-191.7148895263672,-133.3375701904297,-5.837731838226318,41
chosen,-81.98020935058594,-43.58440017700195,-3.83958101272583,-107
rejected,-97.40119934082031,-45.221168518066406,-5.218003273010254,-107
chosen,-310.1259765625,-297.05157470703125,-1.307440161705017,0
rejected,-311.04608154296875,-249.08338928222656,-6.196269512176514,-107
chosen,-55.21914291381836,-27.55419158935547,-2.7664952278137207,-41
rejected,-126.91154479980469,-74.42971801757812,-5.248182773590088,-28
chosen,-82.70442199707031,-67.11320495605469,-1.5591217279434204,-37
rejected,-63.657073974609375,-42.375518798828125,-2.128155469894409,-66
chosen,-223.7813720703125,-201.60345458984375,-2.217791795730591,-38
rejected,-376.3290710449219,-337.40753173828125,-3.8921539783477783,-75
chosen,-513.9639892578125,-467.5948486328125,-4.636914253234863,208
rejected,-97.54331970214844,-56.591270446777344,-4.095204830169678,12
chosen,-77.88888549804688,-67.96671295166016,-0.9922172427177429,-234
rejected,-105.64924621582031,-87.25919342041016,-1.8390053510665894,-219
chosen,-155.37034606933594,-127.50344848632812,-2.7866897583007812,-168
rejected,-367.648193359375,-315.57061767578125,-5.207757472991943,-71
chosen,-30.82181739807129,-14.281399726867676,-1.6540416479110718,-75
rejected,-71.20655822753906,-46.09494400024414,-2.5111615657806396,-58
chosen,-537.9223022460938,-488.262451171875,-4.965985298156738,235
rejected,-477.06964111328125,-443.0400695800781,-3.4029572010040283,231
chosen,-13.862075805664062,-18.473556518554688,0.46114808320999146,-98
rejected,-26.676950454711914,-15.00584602355957,-1.1671104431152344,-105
chosen,-154.10707092285156,-128.54205322265625,-2.556501865386963,-129
rejected,-132.2890625,-93.93761444091797,-3.8351447582244873,-144
chosen,-84.98587799072266,-44.48567581176758,-4.050020217895508,-171
rejected,-290.39410400390625,-236.3416290283203,-5.405247688293457,-97
chosen,-149.61416625976562,-147.0353240966797,-0.2578842341899872,-56
rejected,-115.12361907958984,-95.99554443359375,-1.9128074645996094,-94
chosen,-569.970947265625,-517.6109008789062,-5.236004829406738,212
rejected,-486.7593994140625,-415.8209533691406,-7.093844890594482,207
chosen,-152.35400390625,-109.45509338378906,-4.289891242980957,29
rejected,-94.73928833007812,-51.534732818603516,-4.320455551147461,10
chosen,-111.28546142578125,-66.75424194335938,-4.453122138977051,17
rejected,-139.86575317382812,-81.98991394042969,-5.787583827972412,15
chosen,-165.22747802734375,-146.99874877929688,-1.8228729963302612,-68
rejected,-82.18067932128906,-42.35784149169922,-3.9822838306427,-120
chosen,-269.5602722167969,-247.7145233154297,-2.184574842453003,-104
rejected,-326.11785888671875,-290.4570007324219,-3.5660858154296875,-107
chosen,-77.75605773925781,-43.18327331542969,-3.4572784900665283,-128
rejected,-45.7747917175293,-23.57501792907715,-2.219977378845215,-94
chosen,-219.84371948242188,-183.42868041992188,-3.6415040493011475,-301
rejected,-60.302276611328125,-17.07733917236328,-4.322494029998779,-393
chosen,-172.49246215820312,-151.64093017578125,-2.085153341293335,-149
rejected,-173.08438110351562,-151.1466064453125,-2.193777561187744,-144
chosen,-136.81988525390625,-109.0574951171875,-2.7762391567230225,-122
rejected,-47.73210144042969,-10.042878150939941,-3.7689225673675537,-179
chosen,-202.94430541992188,-172.2696075439453,-3.067469835281372,10
rejected,-137.1129150390625,-84.28119659423828,-5.283172130584717,-29
chosen,-71.26412200927734,-53.52439880371094,-1.7739723920822144,8
rejected,-94.95353698730469,-66.4510726928711,-2.8502464294433594,7
chosen,-101.10139465332031,-62.05491638183594,-3.9046478271484375,-87
rejected,-205.64547729492188,-177.14764404296875,-2.849783420562744,-32
chosen,-268.71435546875,-202.99302673339844,-6.5721330642700195,-97
rejected,-198.17323303222656,-144.45074462890625,-5.372249126434326,-136
chosen,-85.24441528320312,-36.98722839355469,-4.825718879699707,-2
rejected,-74.19049072265625,-24.51909065246582,-4.967140197753906,-9
chosen,-117.29046630859375,-94.49967956542969,-2.279078722000122,-102
rejected,-103.68434143066406,-48.65153884887695,-5.503280162811279,-140
chosen,-125.45579528808594,-74.3624038696289,-5.109339237213135,-19
rejected,-172.62803649902344,-130.4430694580078,-4.218496799468994,8
chosen,-100.1135482788086,-63.84588623046875,-3.6267662048339844,15
rejected,-108.86028289794922,-79.07923126220703,-2.978105306625366,15
chosen,-93.93769836425781,-63.646583557128906,-3.029111623764038,-170
rejected,-330.30963134765625,-306.48504638671875,-2.382458448410034,-70
chosen,-113.47608184814453,-92.30776977539062,-2.1168313026428223,-38
rejected,-107.16472625732422,-89.73422241210938,-1.743050456047058,-31
chosen,-70.82276916503906,-53.79275131225586,-1.703001856803894,-31
rejected,-32.02106475830078,-15.432978630065918,-1.6588085889816284,-41
chosen,-163.5209503173828,-138.48794555664062,-2.503300428390503,-162
rejected,-167.70298767089844,-158.78372192382812,-0.8919265866279602,-144
chosen,-97.13641357421875,-68.11571502685547,-2.9020698070526123,-98
rejected,-110.09309387207031,-76.06963348388672,-3.402346134185791,-66
chosen,-642.104248046875,-582.7109985351562,-5.939324855804443,299
rejected,-72.09545135498047,-19.014842987060547,-5.308061122894287,-14
chosen,-105.39149475097656,-52.272308349609375,-5.31191873550415,8
rejected,-78.69239044189453,-39.70775604248047,-3.898463487625122,6
chosen,-248.6276397705078,-212.48086547851562,-3.6146774291992188,4
rejected,-245.68096923828125,-199.54336547851562,-4.613760471343994,-15
chosen,-57.4464111328125,-24.31873893737793,-3.3127670288085938,-109
rejected,-223.2220001220703,-156.99696350097656,-6.622503757476807,-50
chosen,-111.46971893310547,-92.89707946777344,-1.8572639226913452,-225
rejected,-166.53720092773438,-147.56488037109375,-1.8972320556640625,-209
chosen,-226.62435913085938,-193.48452758789062,-3.313983201980591,-8
rejected,-144.58544921875,-104.89794158935547,-3.9687507152557373,-42
chosen,-160.8760528564453,-97.0766830444336,-6.379937171936035,-72
rejected,-448.714599609375,-398.506103515625,-5.020849704742432,69
chosen,-54.10963439941406,-22.078001022338867,-3.2031631469726562,-23
rejected,-70.67292785644531,-24.789398193359375,-4.588353157043457,-31
chosen,-425.0178527832031,-376.61700439453125,-4.840085029602051,104
rejected,-445.837646484375,-393.03802490234375,-5.279962062835693,104
chosen,-145.38021850585938,-106.98408508300781,-3.839613437652588,47
rejected,-155.3056182861328,-122.53255462646484,-3.277306318283081,62
chosen,-107.87528991699219,-78.26180267333984,-2.96134877204895,-251
rejected,-390.98223876953125,-362.0057067871094,-2.897653341293335,-121
chosen,-156.65818786621094,-120.57797241210938,-3.6080214977264404,-91
rejected,-366.5166320800781,-310.9039306640625,-5.561270236968994,20
chosen,-92.65032196044922,-63.61491775512695,-2.9035403728485107,-52
rejected,-51.14005661010742,-7.274504661560059,-4.386555194854736,-85
chosen,-207.30755615234375,-159.25192260742188,-4.805563449859619,-82
rejected,-145.18832397460938,-95.74229431152344,-4.944602966308594,-94
chosen,-258.8546142578125,-232.32284545898438,-2.65317702293396,-156
rejected,-196.23049926757812,-172.31414794921875,-2.3916351795196533,-179
chosen,-468.501953125,-426.12109375,-4.238086223602295,-59
rejected,-513.0189819335938,-465.997314453125,-4.70216703414917,0
chosen,-75.1810531616211,-53.365325927734375,-2.181572675704956,-161
rejected,-128.78382873535156,-86.41575622558594,-4.236807346343994,-158
chosen,-121.78777313232422,-71.24947357177734,-5.053830146789551,12
rejected,-114.84489440917969,-53.75257873535156,-6.109231472015381,-2
chosen,-85.79918670654297,-48.74645233154297,-3.705273389816284,-58
rejected,-77.30432891845703,-32.495582580566406,-4.480874538421631,-79
chosen,-245.99093627929688,-210.47445678710938,-3.551647901535034,-19
rejected,-167.7389678955078,-142.35986328125,-2.5379104614257812,-37
chosen,-415.780029296875,-394.72894287109375,-2.1051087379455566,-24
rejected,-109.89742279052734,-76.7875747680664,-3.3109848499298096,-203
chosen,-65.59114074707031,-45.069602966308594,-2.0521538257598877,-46
rejected,-34.67671585083008,-10.93453598022461,-2.374217987060547,-60
chosen,-75.26202392578125,-61.3052864074707,-1.3956737518310547,-143
rejected,-128.44190979003906,-103.2061767578125,-2.523573398590088,-183
chosen,-34.84217071533203,-19.305683135986328,-1.553648829460144,-331
rejected,-39.38981246948242,-20.27021598815918,-1.9119596481323242,-329
chosen,-200.8677978515625,-184.15530395507812,-1.6712493896484375,107
rejected,-241.51559448242188,-216.68258666992188,-2.4833009243011475,111
chosen,-68.8912353515625,-28.108585357666016,-4.078265190124512,-252
rejected,-225.96871948242188,-145.60140991210938,-8.036730766296387,-199
chosen,-101.71226501464844,-85.83149719238281,-1.5880768299102783,-33
rejected,-147.05751037597656,-128.74407958984375,-1.8313430547714233,-21
chosen,-53.343162536621094,-28.688152313232422,-2.465501070022583,-58
rejected,-63.615360260009766,-38.6470947265625,-2.496826648712158,-49
chosen,-156.46347045898438,-128.7781982421875,-2.7685272693634033,-151
rejected,-51.789039611816406,-34.254066467285156,-1.7534973621368408,-214
chosen,-67.98625183105469,-55.03588104248047,-1.2950371503829956,-100
rejected,-217.47488403320312,-147.29791259765625,-7.017697334289551,-68
chosen,-53.56093215942383,-32.61660385131836,-2.094432830810547,-134
rejected,-70.5028305053711,-50.30178451538086,-2.0201046466827393,-117
chosen,-69.89964294433594,-40.17860794067383,-2.9721035957336426,-233
rejected,-131.5942840576172,-60.149017333984375,-7.144526958465576,-191
chosen,-40.20579528808594,-21.61104393005371,-1.8594751358032227,-140
rejected,-52.67430877685547,-27.460206985473633,-2.5214102268218994,-135
chosen,-175.7217254638672,-144.4517822265625,-3.1269943714141846,-151
rejected,-199.06712341308594,-139.13436889648438,-5.9932756423950195,-160
chosen,-225.1836700439453,-168.927001953125,-5.625667095184326,-49
rejected,-236.87643432617188,-199.65957641601562,-3.7216858863830566,-42
chosen,-145.7749786376953,-123.93970489501953,-2.1835274696350098,19
rejected,-160.66294860839844,-132.19430541992188,-2.8468644618988037,20
chosen,-620.9764404296875,-563.33740234375,-5.763904094696045,0
rejected,-923.6116943359375,-849.476806640625,-7.413488864898682,0
chosen,-168.44754028320312,-122.54206085205078,-4.590548038482666,-57
rejected,-252.4379425048828,-216.7425537109375,-3.5695388317108154,-4
chosen,-48.0936279296875,-8.016088485717773,-4.007753849029541,-53
rejected,-67.01741027832031,-25.532751083374023,-4.148465633392334,-45
chosen,-63.14466857910156,-12.951753616333008,-5.019291877746582,-35
rejected,-53.153541564941406,-40.16110610961914,-1.2992435693740845,-8
chosen,-345.02801513671875,-317.37274169921875,-2.7655274868011475,-108
rejected,-352.3609619140625,-321.3221435546875,-3.1038818359375,-95
chosen,-91.94338989257812,-71.23185729980469,-2.071153402328491,-138
rejected,-86.75190734863281,-51.45866394042969,-3.5293242931365967,-151
chosen,-141.72433471679688,-89.56150817871094,-5.216282844543457,-194
rejected,-84.41009521484375,-62.01312255859375,-2.239697217941284,-192
chosen,-155.50082397460938,-102.82366943359375,-5.2677154541015625,-131
rejected,-133.19944763183594,-71.65547943115234,-6.154397010803223,-147
chosen,-172.42083740234375,-158.9817352294922,-1.3439102172851562,-168
rejected,-163.66549682617188,-145.6483154296875,-1.8017181158065796,-179
chosen,-140.7021484375,-126.55744934082031,-1.4144699573516846,27
rejected,-70.49821472167969,-7.372687816619873,-6.3125529289245605,-72
chosen,-313.21612548828125,-263.89349365234375,-4.932263374328613,-113
rejected,-335.71624755859375,-300.630126953125,-3.5086121559143066,-93
chosen,-114.57562255859375,-98.8106918334961,-1.5764931440353394,-281
rejected,-64.23139190673828,-32.14963912963867,-3.2081754207611084,-308
chosen,-152.26072692871094,-86.22647094726562,-6.6034255027771,-166
rejected,-140.71632385253906,-97.46508026123047,-4.325124263763428,-158
chosen,-207.6649169921875,-167.84869384765625,-3.9816224575042725,-130
rejected,-98.69490051269531,-71.09056091308594,-2.7604339122772217,-162
chosen,-221.86936950683594,-197.64453125,-2.4224839210510254,-21
rejected,-76.50729370117188,-61.78366470336914,-1.4723628759384155,-67
chosen,-94.89191436767578,-22.341567993164062,-7.255034923553467,3
rejected,-91.68367004394531,-40.453582763671875,-5.123008728027344,1
chosen,-54.75090789794922,-28.899276733398438,-2.585163116455078,-6
rejected,-61.83292770385742,-37.26513671875,-2.4567792415618896,0
chosen,-149.38973999023438,-137.810791015625,-1.1578949689865112,84
rejected,-398.38946533203125,-381.98150634765625,-1.6407959461212158,239
chosen,-64.12091064453125,-46.69260787963867,-1.7428302764892578,-60
rejected,-287.8403625488281,-210.9800567626953,-7.686030864715576,-4
chosen,-53.32281494140625,-4.349886417388916,-4.897292613983154,-56
rejected,-52.29969787597656,-1.9606367349624634,-5.03390645980835,-56
chosen,-220.6288299560547,-168.45919799804688,-5.216963291168213,78
rejected,-88.85258483886719,-10.011563301086426,-7.884101867675781,-4
chosen,-92.80146789550781,-59.629547119140625,-3.3171920776367188,20
rejected,-84.5338363647461,-24.901063919067383,-5.963277339935303,-1
chosen,-154.3294219970703,-109.13665008544922,-4.519277095794678,-292
rejected,-318.452392578125,-272.37091064453125,-4.608148097991943,-223
chosen,-81.26123046875,-53.86484146118164,-2.7396390438079834,-198
rejected,-195.76376342773438,-136.72686767578125,-5.903689861297607,-146
chosen,-332.8682861328125,-303.3876953125,-2.94805908203125,129
rejected,-282.598876953125,-263.3381042480469,-1.9260772466659546,100
chosen,-125.78562927246094,-80.13424682617188,-4.565138339996338,-25
rejected,-139.25245666503906,-60.94211196899414,-7.831035137176514,-37
chosen,-129.05078125,-87.68958282470703,-4.136119842529297,-221
rejected,-397.64569091796875,-319.9659423828125,-7.767974853515625,-78
chosen,-194.60853576660156,-172.0303955078125,-2.2578141689300537,-120
rejected,-129.5709228515625,-87.4752197265625,-4.209570407867432,-165
chosen,-22.510223388671875,-14.46084976196289,-0.8049373626708984,-125
rejected,-148.2184600830078,-73.2531509399414,-7.496531009674072,-98
chosen,-140.05899047851562,-117.27815246582031,-2.2780838012695312,56
rejected,-166.20004272460938,-148.0897216796875,-1.8110321760177612,85
chosen,-135.98902893066406,-116.67017364501953,-1.9318856000900269,83
rejected,-125.02633666992188,-55.19799041748047,-6.982834815979004,18
chosen,-190.45204162597656,-151.7840118408203,-3.866802930831909,-75
rejected,-126.01256561279297,-99.81684875488281,-2.6195716857910156,-106
chosen,-103.45034790039062,-67.28319549560547,-3.6167151927948,6
rejected,-73.1089859008789,-18.89453887939453,-5.421444892883301,-17
chosen,-254.26023864746094,-220.337890625,-3.3922348022460938,-62
rejected,-337.23724365234375,-302.79022216796875,-3.4447021484375,-19
chosen,-98.24897766113281,-57.293800354003906,-4.095517635345459,-278
rejected,-107.43194580078125,-50.69048309326172,-5.6741461753845215,-280
chosen,-493.4457702636719,-473.6054382324219,-1.984033226966858,239
rejected,-478.17626953125,-432.27374267578125,-4.590252876281738,237
chosen,-166.48397827148438,-114.88296508789062,-5.160101413726807,-77
rejected,-272.1727294921875,-233.6291961669922,-3.854353427886963,-16
chosen,-67.129638671875,-8.556586265563965,-5.85730504989624,-101
rejected,-68.63473510742188,-13.947385787963867,-5.4687347412109375,-100
chosen,-65.55687713623047,-39.31440734863281,-2.6242470741271973,10
rejected,-61.69321060180664,-8.281662940979004,-5.341155052185059,-13
chosen,-157.87734985351562,-105.3797607421875,-5.249759197235107,-206
rejected,-499.8976135253906,-432.8144836425781,-6.70831298828125,-62
chosen,-68.07489013671875,-56.84455871582031,-1.1230331659317017,-220
rejected,-110.05962371826172,-80.97845458984375,-2.9081170558929443,-211
chosen,-398.18609619140625,-355.8358154296875,-4.235028266906738,189
rejected,-129.11949157714844,-84.29385375976562,-4.4825639724731445,-19
chosen,-118.35667419433594,-101.91178131103516,-1.6444892883300781,44
rejected,-157.22073364257812,-155.38641357421875,-0.18343201279640198,57
chosen,-65.08503723144531,-38.33735656738281,-2.6747682094573975,-89
rejected,-85.88090515136719,-53.73994827270508,-3.2140958309173584,-81
chosen,-210.27218627929688,-185.12353515625,-2.5148651599884033,143
rejected,-546.954345703125,-488.5955810546875,-5.83587646484375,238
chosen,-182.56666564941406,-138.506591796875,-4.406007289886475,-120
rejected,-242.90914916992188,-197.91299438476562,-4.499615669250488,-93
chosen,-165.45291137695312,-147.56243896484375,-1.7890472412109375,-161
rejected,-200.97853088378906,-151.11810302734375,-4.9860429763793945,-202
chosen,-501.47900390625,-432.6512145996094,-6.882779121398926,30
rejected,-258.2746887207031,-218.70657348632812,-3.9568116664886475,-48
chosen,-84.72705078125,-25.30405044555664,-5.942300319671631,-67
rejected,-106.65046691894531,-52.209510803222656,-5.444095611572266,-50
chosen,-661.8790283203125,-611.8041381835938,-5.007489204406738,239
rejected,-194.3460693359375,-151.89407348632812,-4.245199680328369,55
chosen,-300.8886413574219,-258.8515319824219,-4.203711032867432,69
rejected,-70.88519287109375,-11.88550090789795,-5.899969100952148,-58
chosen,-89.22018432617188,-42.84929656982422,-4.637088775634766,-141
rejected,-275.86016845703125,-196.0613555908203,-7.979881286621094,-51
chosen,-124.6591796875,-108.49750518798828,-1.616167426109314,38
rejected,-103.47120666503906,-97.08897399902344,-0.6382232904434204,56
chosen,-234.82313537597656,-189.1689910888672,-4.5654144287109375,-89
rejected,-147.96104431152344,-90.11372375488281,-5.784732341766357,-147
chosen,-299.7974853515625,-261.53338623046875,-3.8264100551605225,-10
rejected,-281.8010559082031,-267.029296875,-1.4771759510040283,-28
chosen,-45.17995834350586,-10.760002136230469,-3.441995620727539,-252
rejected,-497.7012023925781,-465.43023681640625,-3.2270965576171875,-1
chosen,-54.90165710449219,-13.690476417541504,-4.121118068695068,-7
rejected,-111.4883804321289,-65.91421508789062,-4.5574164390563965,48
chosen,-437.2516784667969,-357.3018493652344,-7.994983196258545,-63
rejected,-78.49057006835938,-45.7215576171875,-3.2769012451171875,-200
chosen,-160.8448028564453,-133.54554748535156,-2.7299256324768066,-121
rejected,-132.2998046875,-107.17744445800781,-2.5122361183166504,-124
chosen,-135.28640747070312,-105.28352355957031,-3.000288486480713,24
rejected,-229.9320068359375,-198.66156005859375,-3.127044677734375,86
chosen,-31.552085876464844,-14.264520645141602,-1.7287565469741821,-13
rejected,-181.583984375,-115.65067291259766,-6.593331336975098,40
chosen,-63.317298889160156,-31.05674171447754,-3.226055860519409,-180
rejected,-60.140586853027344,-25.636016845703125,-3.4504570960998535,-190
chosen,-51.607635498046875,-15.685953140258789,-3.5921685695648193,-180
rejected,-55.005733489990234,-18.018077850341797,-3.698765516281128,-177
chosen,-394.8159484863281,-363.2008972167969,-3.1615052223205566,-74
rejected,-118.2405014038086,-66.04847717285156,-5.219202518463135,-216
chosen,-251.66900634765625,-218.4093017578125,-3.325970411300659,95
rejected,-311.6037902832031,-258.45721435546875,-5.314657688140869,102
chosen,-90.57366180419922,-68.33088684082031,-2.2242774963378906,0
rejected,-71.64209747314453,-31.61065673828125,-4.003144264221191,-9
chosen,-137.67877197265625,-104.4881591796875,-3.319061279296875,-106
rejected,-156.0167999267578,-148.28839111328125,-0.7728409171104431,-70
chosen,-139.25094604492188,-114.7588119506836,-2.4492135047912598,56
rejected,-100.80485534667969,-57.619049072265625,-4.318580627441406,20
chosen,-160.98919677734375,-124.404541015625,-3.658465623855591,62
rejected,-162.28079223632812,-114.88815307617188,-4.739264011383057,44
chosen,-130.237060546875,-88.62055969238281,-4.16165018081665,-202
rejected,-205.8428192138672,-158.05235290527344,-4.779046535491943,-185
chosen,-400.4117126464844,-359.06719970703125,-4.134451389312744,171
rejected,-166.99403381347656,-112.84841918945312,-5.414561748504639,-39
chosen,-116.62065124511719,-89.81938934326172,-2.680126190185547,30
rejected,-217.97860717773438,-122.0888900756836,-9.588972091674805,30
chosen,-549.5866088867188,-501.3935546875,-4.819305419921875,-35
rejected,-283.50537109375,-248.3024444580078,-3.5202927589416504,-120
chosen,-449.5701904296875,-400.98834228515625,-4.858184814453125,219
rejected,-268.3321228027344,-249.89418029785156,-1.8437942266464233,121
chosen,-82.08765411376953,-41.351680755615234,-4.073597431182861,6
rejected,-57.51542663574219,-9.353550910949707,-4.816187858581543,-10
chosen,-98.47390747070312,-68.41485595703125,-3.0059051513671875,-76
rejected,-64.5615005493164,-6.016014099121094,-5.854548931121826,-113
chosen,-89.05350494384766,-67.98490142822266,-2.106860399246216,-254
rejected,-109.71247863769531,-79.46112060546875,-3.0251357555389404,-262
chosen,-132.32110595703125,-109.38084411621094,-2.2940261363983154,-150
rejected,-74.54170989990234,-39.18666458129883,-3.5355045795440674,-185
chosen,-60.94308853149414,-32.04228973388672,-2.890079975128174,-109
rejected,-114.38150787353516,-59.88859939575195,-5.449290752410889,-100
chosen,-127.07835388183594,-107.09954833984375,-1.9978805780410767,-222
rejected,-171.51461791992188,-102.10639190673828,-6.940822601318359,-221
chosen,-53.379920959472656,-13.868334770202637,-3.9511585235595703,-246
rejected,-471.98101806640625,-417.49969482421875,-5.448132514953613,-5
chosen,-204.72866821289062,-189.76937866210938,-1.4959290027618408,55
rejected,-170.98324584960938,-135.2159423828125,-3.576730489730835,28
chosen,-19.69305992126465,-15.497949600219727,-0.4195110499858856,-203
rejected,-60.100311279296875,-8.04646110534668,-5.205384731292725,-206
chosen,-124.83329772949219,-82.70448303222656,-4.212881565093994,3
rejected,-96.69587707519531,-50.57758331298828,-4.6118292808532715,-23
chosen,-169.6845703125,-120.01496124267578,-4.966960906982422,-121
rejected,-208.5498046875,-178.52862548828125,-3.002117872238159,-79
chosen,-233.9681396484375,-208.1951446533203,-2.5772995948791504,16
rejected,-53.95339584350586,-8.283246040344238,-4.567015171051025,-123
chosen,-51.394371032714844,-12.94233512878418,-3.845203399658203,-12
rejected,-279.6246337890625,-178.66348266601562,-10.096115112304688,67
chosen,-194.00425720214844,-149.27377319335938,-4.473048686981201,-21
rejected,-127.62115478515625,-68.02931213378906,-5.959184169769287,-54
chosen,-39.28874588012695,-24.727468490600586,-1.4561277627944946,-295
rejected,-67.12532806396484,-20.557954788208008,-4.656737804412842,-300
chosen,-40.92261505126953,-6.506052017211914,-3.4416565895080566,-87
rejected,-86.84540557861328,-50.58051300048828,-3.6264894008636475,-77
chosen,-84.44844818115234,-51.80326843261719,-3.2645180225372314,-146
rejected,-312.20703125,-257.3324279785156,-5.487460613250732,-43
chosen,-203.92864990234375,-170.56597900390625,-3.3362672328948975,-215
rejected,-117.94884490966797,-91.76216125488281,-2.6186683177948,-276
chosen,-67.8520736694336,-39.92617416381836,-2.7925899028778076,-169
rejected,-130.19647216796875,-94.0941162109375,-3.6102356910705566,-139
chosen,-29.44293212890625,-1.5225225687026978,-2.792041063308716,-84
rejected,-130.5784454345703,-96.81017303466797,-3.3768272399902344,-44
chosen,-64.46073913574219,-39.40723419189453,-2.5053505897521973,-143
rejected,-132.76275634765625,-107.1834716796875,-2.5579285621643066,-116
chosen,-167.5961151123047,-108.96282196044922,-5.8633294105529785,-352
rejected,-126.48873901367188,-77.43893432617188,-4.904980659484863,-364
chosen,-432.7181701660156,-409.9815673828125,-2.27366042137146,0
rejected,-290.70477294921875,-284.5970458984375,-0.6107727289199829,-27
chosen,-94.17813110351562,-53.733978271484375,-4.044415473937988,-236
rejected,-165.46237182617188,-121.21913146972656,-4.424324035644531,-214
chosen,-59.2385368347168,-33.60987091064453,-2.562866687774658,-3
rejected,-101.3143310546875,-55.79621124267578,-4.551812171936035,11
chosen,-530.3992919921875,-477.7297058105469,-5.266958713531494,248
rejected,-185.57171630859375,-158.21005249023438,-2.736166477203369,62
chosen,-56.92096710205078,-12.347851753234863,-4.457311630249023,-75
rejected,-195.37716674804688,-157.39822387695312,-3.797894239425659,-5
